,id,gold_keys,title,text_intro
76,S0021999115003459.txt,"['boundari element method', 'solv problem in unbound domain', 'fast bem in shape optimis', 'fast multipol method', 'shape deriv', 'primari and the adjoint boundari valu problem', 'shape optimis of high-voltag devic', 'shape optimis', 'bernoulli-typ free-boundari problem', 'bem', 'surfac discretis', 'electrostat field analysi', 'adjoint approach', 'gradient-bas shape optimis']",.,"The boundary element method (BEM) has clear advantages when applied to shape optimisation of high-voltage devices, see [4–8] for an introduction to BEM. First of all, BEM relies only on a surface discretisation so that there is no need to maintain an analysis-suitable volume discretisation during the shape optimisation process. Moreover, BEM is ideal for solving problems in unbounded domains that occur in electrostatic field analysis. In gradient-based shape optimisation the shape derivative of the cost functional with respect to geometry perturbations is needed [9–11]. To this purpose, we use the adjoint approach and solve the primary and the adjoint boundary value problems with BEM. The associated linear systems of equations are dense and an acceleration technique, such as the fast multipole method [12,13], is necessary for their efficient solution. For some recent applications of fast BEM in shape optimisation and Bernoulli-type free-boundary problems we refer to [14–16].
"
77,S2212667812000664.txt,"['move plate recognit system', 'move plate recognit', ""analysi of move plate recognit system' basic principl"", 'appli the algorithm to pr', 'research on the move plate recognit algorithm', 'move plate recognit algorithm', 'pca', 'pca extract algorithm', 'color extraction.', 'princip compon analysi', 'pr', 'recognit']",.,"According to the shortcomings of long time and big errors about the moving plate recognition system, we present the moving plate recognition algorithm based on principal component analysis(PCA) color extraction. On the basis of the analysis of moving plate recognition system's basic principles, it introduces the basic principles and calculation steps about PCA extraction algorithm, and discusses the feasibility of applying the algorithm to PRS in the paper. The experimental results show that the algorithm has the advantages of faster speed and higher accuracy of recognition. The algorithm provides a new thought for the research on the moving plate recognition algorithm."
78,S0021961413004321.txt,"['copper-zinc alloy', 'phase equilibrium experi', 'excess configur entropi', 'excess entropi of mix', 'measur the low temperatur heat capac (5 to 300k) versu composit behaviour', 'chemic potenti data', 'thermodynam of copper-zinc alloy (brass)', 'solut calorimetri', 'subtract', 'reliabl data of the total excess entropi', 'neutron scatter investig', 'smmechmix=xasma+xbsmb', 'enthalp and chemic potenti data', 'excess enthalpi and excess entropi of mix', 'separ the entrop effect', 'vibrat and the configur part', 'experiment data', 'deliv experiment data', 'determin of the excess configur entropi', 'enthalp data', 'measur of the excess vibrat entropi', 'comput simul', 'brass', 'disord alloy']",.,"The thermodynamics of copper-zinc alloys (brass) was subject of numerous investigations. Brass is characterised by an excess enthalpy and excess entropy of mixing, both of which are negative. The enthalpic data were measured by solution calorimetry e.g., [1–3] and based on chemical potential data calculated from phase equilibrium experiments e.g., [4–6], the excess entropy of mixing could be evaluated e.g., [7–9]. This excess entropy contains both, the vibrational and the configurational parts. The excess vibrational entropy, defined as the deviation from the entropy of a mechanical mixture of the end members A and B (i.e., Smmechmix=XASmA+XBSmB), can be determined by measuring the low temperature heat capacity (5 to 300K) versus composition behaviour. The determination of the excess configurational entropy, i.e., the excess entropy coming from non-random atomic distributions and defects, is much more difficult. Here, neutron scattering investigations together with computer simulations are normally used. If, however, reliable data of the total excess entropy (from enthalpic and chemical potential data) are available, the measurement of the excess vibrational entropy enables the determination of the excess configurational entropy simply by subtraction. Since configurational and vibrational entropies may have different temperature dependencies, it is worthwhile to separate the entropic effects. This is one aim of this study. Another aim is to deliver experimental data so that first principles studies can test their models on a disordered alloy, whose structural details (short-range order) depend on temperature.
"
79,S0021999113005603.txt,"['resolv the veloc and shear-stress profil', 'cumul averag techniqu', 'mth order polynomi', 'new slip veloc', 'suppli highli fluctuat data to the macro solver', 'macro solver', 'stress tensor field', 'least-squar polynomi fit', 'cam', 'stabil issu', 'nth order polynomi', 'compress wall micro-el solut', 'shear-stress profil', 'polynomi', 'divid into spatially-ori bin', 'least-squar fit', 'cumul averag method', 'continu function', 'macro solut', 'irving–kirkwood relationship', 'reduc nois', 'veloc']",.,"After all micro elements reach a relaxed steady-state, measurements are obtained using a cumulative averaging technique to reduce noise. Each micro element is divided into spatially-oriented bins in the y-direction in order to resolve the velocity and shear-stress profiles. Velocity in each bin is measured using the Cumulative Averaging Method (CAM) [24], while the stress tensor field is measured using the Irving–Kirkwood relationship [25]. A least-squares polynomial fit to the data is performed, which helps reduce noise further. The fit produces a continuous function that avoids stability issues arising from supplying highly fluctuating data to the macro solver. A least-squares fit is applied to an Nth order polynomial for the velocity profile in the core region, and an Mth order polynomial for the velocity profile in the constrained region:(16)〈ui,core〉=∑k=1Nbk,iyi′(N−k),for 0⩽yi′⩽hcore, and(17)〈ui,cs〉=∑k=1Mck,iyi″(M−k),for 0⩽yi″⩽hcs, where bk,i and ck,i are the coefficients of the polynomials used in the core micro region and constrained region respectively. An estimate of the new slip velocity uB for input to the macro solution (6) is taken directly from the compressed wall micro-element solution (16), at yi′=0.
"
80,S0167931713005042.txt,"['oxygen', 'etch mask', 'argon ga', 'cvd', 'hydrogen silsesquioxan', 'scan electron micrograph', 'ultra-nanocrystallin diamond', 'uncd wafer', 'ebl', 'ebl and hsq develop', 'Al discharg layer', 'prevent e-beam deflect due to charg build-up on the surfac', 'circular pillar', 'nanofeatur stamp were then creat from the sampl', 'chemic vapour deposit', 'sever stamp were produc', 'vapour', 'neg tone electron sensit resist', 'hsq', 'uncd', 't', 'etch diamond nanopillar', 'convent electron beam lithographi', 'rca clean', 'ultrason solvent clean', 'rie']",.,"We used 2μm of ultra-nanocrystalline diamond (UNCD) grown by chemical vapour deposition (CVD) on a ∼520μm silicon carrier wafer from Advanced Diamond Technologies Ltd. Detailed information about the material and the stamp fabrication can be found in our earlier paper [16]. The UNCD wafer was scribed into 1×1cm2 samples and subjected to RCA cleaning (SC-1), followed by ultrasonic solvent cleaning. Nanofeature stamps were then created from the samples using conventional electron beam lithography (EBL) with negative tone electron sensitive resist, hydrogen silsesquioxane (HSQ). An Al discharge layer was required above the resist to prevent e-beam deflection due to charge build-up on the surface [17]. Several stamps were produced with this process and the pattern written varied in design but consisted of arrays of circular pillars. After EBL and HSQ development, the HSQ was used as an etch mask for RIE with a mixture of oxygen and argon gas. The etched diamond nanopillars were typically 225nm high. Fig. 1 displays a scanning electron micrograph of some typical stamp features.
"
81,S2212667812000949.txt,"['discuss and analyz the import of hip-push appli in walk race', 'hip-push', 'object analysi on the sports-biomechan factor', 'sport biomechan', 'data and essay', 'deep develop and train of walk race', 'theoret basi']",.,"By referring to many relevant data and essays, this paper aims at discussing and analyzing the importance of hip-push applied in walking race,based on the point of the view on sports biomechanics .With redard to the existing problems,the authors have made an objective analysis on the sports-biomechanics factors that can influence the race,hoping to provide a theoretical basis for the deep development and training of walking race."
82,S0167931713002438.txt,"['a-sio2 lead', 'non-defect continuum random network model', 'spontan trap', 'a-sio2', 'identifi defect centr', 'neutral paramagnet defect', 'si–o bond', 'trap', 'trap in the bulk and at surfac of silica', 'electron', 'si–o bond dissoci', 'silicon dangl bond', 'neg charg defect', 'deep electron trap', 'molecular model', 'bulk', 'electron trap centr', 'weaken', 'silica', 'non-bridg oxygen centr', 'surfac of a-sio2']",.,"There have been suggestions that electrons can be trapped in the bulk and at surfaces of silica [15] but new models of electron trapping centres started to appear only recently. It has been suggested by Bersuker et al., who used molecular models, that electrons can be trapped by Si–O bonds in a-SiO2 leading to their weakening and thus facilitating Si–O bond dissociation [16]. Further calculations by Camellone et al. have shown that electrons can spontaneously trap in non-defective continuum random network model of a-SiO2 [17]. Recent calculations have also demonstrated that the two dominant neutral paramagnetic defects at surfaces of a-SiO2, the non-bridging oxygen centre and the silicon dangling bond, are deep electron traps and can form the corresponding negatively charged defects [18]. However, these theoretical predictions have not yet been confirmed experimentally, emphasising the challenges for identifying defect centres.
"
83,S0377221716304258.txt,"['composit oper', 'kroneck oper', 'mmpp', 'state space explos', 'matrix geometr method', 'statist multiplex of sever mmpp', 'superposit oper', 'underli equat', 'fit method', 'mmpp and map', 'model real system', 'EM algorithm', 'numer evalu of queue model', 'statist descriptor', 'two-stat model', 'compos multipl small-siz mmpp or map', 'studi the approxim fit of larg m3pp', 'm3pp']",.,"Two-state models are often insufficient to fit complex traces, therefore we also study the approximate fitting of large M3PPs. In the single class setting, a known limitation of MMPPs is the inability to simultaneously fit many statistical descriptors due to the non-linearity of their underlying equations (Bodrog, Heindl, Horváth, & Telek, 2008; Heindl, Horváth, & Gross, 2006; Horváth & Telek, 2009). This has led to the definition of several approaches to fit complex traces by composing multiple small-sized MMPPs or MAPs using Kronecker operators (Andersen & Nielsen, 1998; Casale, Zhang, & Smirni, 2010; Horváth & Telek, 2002). These methods employ composition operators for moment fitting, offering a different trade-off between computational cost and fitting accuracy compared to fitting methods based on the EM algorithm (Breuer, 2002; Horváth & Okamura, 2013; Klemm, Lindemann, & Lohmann, 2003). In particular, the superposition operator allows one to describe a trace by the statistical multiplexing of several MMPPs, at the expense of an exponential growth of the number of states in the resulting process (Sriram & Whitt, 1986). This state space explosion is an obstacle for the application of MMPPs and MAPs to modeling real systems; for example it considerably slows down, or even renders infeasible, the numerical evaluation of queueing models by matrix geometric methods (Bini, Meini, Steffé, Pérez, & Houdt, 2012; Pérez, Velthoven, & Houdt, 2008).
"
84,S037026930301801X.txt,"['reaction mechan', 'neutron-rich Be isotop', 'neutron-remov', 'xhe+a−xh cluster structur', 'comprehens measur of the neutron-remov and cluster breakup', 'decay energi', 'breakup cross-sect', 'di-clust structur', 'valenc neutron', 'neutron rich isotop', 'nuclei', 'wavefunct of the ground state and the excit state', 'alpha-particl', 'first-chanc cluster breakup cross-sect', 'cluster breakup', 'domin structur mode', 'breakup process']",.,"The measurements presented here provide evidence for the existence of di-cluster structures in 10–12,14Be. Certainly, if the breakup process samples the overlap between the wavefunctions of the ground state and the excited states, the first-chance cluster breakup cross-sections, shown in Fig. 4(a), indicate that the xHe+A−xHe cluster structure does not decrease over the mass range A=10, 12 and 14. Given also that the decay energy threshold increases with mass number, the present data may even indicate a slight increase in clustering. The breakup cross-sections also appear to demonstrate that these nuclei possess a stronger structural overlap with an α–Xn–α configuration, although the reaction mechanics by which this final state is reached may be complex. That is to say that the dominant structural mode of the neutron rich isotopes may be identified with two alpha-particles plus valence neutrons. These comprehensive measurements of the neutron-removal and cluster breakup for the first time provide experimental data whereby the structure of the most neutron-rich Be isotopes can be modeled via their reactions.
"
85,S0370269304009268.txt,"['the search for the higg boson', '(lhc)', 'decay channel', 'sld', 'standard model', 'part of the mass rang favor by the lep result', 'higg decay', 'larg hadron collid', 'intermedi higg mass region', 'main higg product mechan', 'higg mass', 'SM', 'rare decay', 'particl', 'higg product mechan', 'higg boson', 'tevatron', 'put a firm lower bound on the higg mass', 'higg', 'qcd background', 'span all the higg mass region up to 1\xa0tev', 'compar the measur cross section with the SM result', 'put limit on the higg mass', 'mh>114\xa0gev', 'hadron collid', 'h→γγ', '114≲mh≲160\xa0gev', 'gluon fusion', 'access part of the mass rang favor by the lep result']",.,"One of the great successes of the experimental program carried out at LEP has been to put a firm lower bound on the Higgs mass, mH>114 GeV [1], and at the same time, together with the information coming from SLD, to give a strong indirect evidence that the Higgs boson, the still missing particle of the Standard Model (SM), should be relatively light with a high probability for its mass to be below 200 GeV. The search for the Higgs boson is one of the main objective of the Tevatron and the future Large Hadron Collider (LHC), that are supposed to span all the Higgs mass regions up to 1 TeV. At hadron colliders the main Higgs production mechanism is the gluon fusion [2], a process whose knowledge is fundamental in order to put limits on the Higgs mass or, in case the Higgs is discovered, to compare the measured cross section with the SM result. Concerning the Higgs decay channels, it is quite difficult for an hadron collider to access part of the mass range favored by the LEP results, the so-called intermediate Higgs mass region 114≲mH≲160 GeV, because of the large QCD background to the dominant modes. In this region the rare decay H→γγ is the most interesting alternative to the usual decay channels.
"
86,S0301010414003115.txt,"['lowest electron singlet', 'coupl cluster hierarchi', 'O', 'ano', 'ccsd', 'LR', 'oxygen', 'cc3', 'lr-ccsd', 'cc2', 'perturb correct method', 'cc-pvtz', 'transit moment', '6s5p4d3f1g', 'atom natur orbit', 'excit energi', 'abelian symmetri', 'correl respons method', 'cis(d)', 'manganes', 'optimis structur', 'ccsdr(3)', 'Mn', 'D2', 'excit state calcul', 'eom-ccsd method', 'linear respons', 'all-electron correl calcul', 'cc', 'b3lyp/aug-cc-pvtz']",.,"The optimised structure at the B3LYP/aug-cc-pVTZ level was then used to perform calculations of the lowest electronic singlet excited states with the coupled cluster linear response (LR) coupled cluster hierarchy CCS, CC2, CCSD and CC3, along with perturbative corrected methods CIS(D) and CCSDR(3). The correlated response methods were performed with an all-electron atomic natural orbital (ANO) basis set contracted to 6s5p4d3f1g on manganese, [47] together with the cc-pVTZ basis set on the oxygen atoms. The all-electron correlated calculations invoked a 13 orbital frozen core (O 1s, Mn 1s2s2p3s3p). Trial calculations correlating these orbitals only had a minor effect on excitation energies. For comparison the EOM-CCSD method with the cc-pVTZ basis on all atoms was tested to compare with LR-CCSD. These formally give exactly the same excitation energies, although the transition moments are more accurate for LR-CCSD. Abelian symmetry (D2) was used in all correlated excited state calculations.
"
87,S0021999113004555.txt,"['strang carryov scheme', 'time-step restrict', 'newton solver', 'ars(2', 'hevi solut', 'one iter of a newton solver', 'strang split', '2) scheme', 'rosenbrock solut', 'runge–kutta imex scheme', 'slow the vertic advect', '3', 'atmospher motion', 'wave propag', 'vertic advect']",.,"Three Runge–Kutta IMEX schemes were tested by Ullrich and Jablonowski [23] for the HEVI solution of the equations governing atmospheric motion. They tested the ARS(2,3,2) scheme of Ascher et al. [1] and also suggested the less computationally expensive but nearly as accurate Strang carryover scheme. This involves Strang splitting but the first implicit stage is cleverly re-used from the final implicit stage of the previous time-step and so there is only one implicit solution per time-step. Another novel approach taken by Ullrich and Jablonowski [23] is to use a Rosenbrock solution in order to treat all of the vertical terms implicitly rather than just the terms involved in wave propagation. A Rosenbrock solution is one iteration of a Newton solver. This circumvents the time-step restriction associated with vertical advection at the cost of slowing the vertical advection.
"
88,S1574119211001544.txt,"['forward mode', 'extend the physic region of movement', 'perform potenti', 'push-commun mode', 'physic space', 'node mobil', 'protocol', 'mobil model', 'geograph region', 'network', 'node', 'impos potenti restrict', 'forc similar node to move within specif defin area']",.,"As future work on the protocol, we would promote two items. Firstly, the two mobility models that we have considered in this work propose possible way to capture social context in the way nodes move in the physical space, yet still potentially allowing nodes to explore the geographical regions considered in its entirety. Further insights to the performance potential could be given through the assessment of the protocol with other mobilities that can extend the physical region of movement as well as impose potential restrictions on the nodes mobility, for example by forcing similar nodes to move within specifically defined areas. Secondly, the different forwarding modes introduced in Section  3.3 express different levels of cooperation across the network. The push-community mode, for example, is a form of interest-community selfishness and assumes reciprocation in the nodes’ behaviour. The vulnerability (resp. resilience) of the protocol to different instances of node misbehaviours is a research item worth exploring.
"
89,S2212667814000732.txt,"['retrospect assess of environment carri capac', 'synthet assess method base on cloud theori is appli', 'environment carri capac', 'guid the environment manag of reclam', 'synthet assess method', 'field data', 'obtain the histor develop situat of reclam domain', 'improv the manag level', 'environment manag of reclam', 'cloud theori', 'marin reclam']",.,"The retrospective assessment of environmental carrying capacity aims to obtain the historical development situation of reclamation domain, it's an essential tool for improving the managed level and guiding the environmental management of reclamation. In this paper, a synthetic assessment method based on cloud theory is applied to evaluate the single factor and multiple factors environmental carrying capacity in Caofeidian marine district, Tangshan Bay, China. With the field data of five assessment indexes in recent six years, the assessment results are obtained which show that the marine reclamation has a certain impact for the marine environment."
90,S0022311514008691.txt,"['W', 'oxid dispers strengthen', 'oxid particl', 'precipit', 'Ti', '9 and 14at.% Cr', 'structur and composit of the particl', 'steel', 'dispers of ultra-fin oxid particl throughout the matrix', 'consolid', 'Fe and impur', 'radiat', 'solid solut', 'od', 'reduc swell', 'y2o3', 'irradi', 'class of steel', 'ferrit alloy', 'non-od steel', 'nano-scal He bubbl', 'constitu element', 'nanostructur', '14ywt', 'improv radiat toler', 'balanc', 'oxid', 'mechan alloy', 'od steel', 'improv the mechan properti of the system', 'swell']",.,"The class of steels known as oxide dispersion strengthened (ODS) ferritic alloys (also known as nanostructured ferritic alloys) consist of a dispersion of ultra-fine oxide particles throughout the matrix. These oxide particles serve to improve the mechanical properties of the system, particularly at high temperatures, of the system through inhibiting dislocation motion and grain boundary sliding. In nuclear applications the oxide particles have been suggested to act as point defect sinks [10,11] to improve radiation tolerance, and as preferential sites for the formation of nano-scale He bubbles therefore reducing swelling compared to non-ODS steels [12–15]. The ability of the oxide particles to improve these properties depends on the structure and composition of the particles [10,11,16,17] and their stability under irradiation. Typical compositions of ODS steels include between 9 and 14at.% Cr for oxidation resistance (most commonly 14at.%); W for solid solution hardening; Y2O3 that is put into solid solution during the initial, mechanical alloying, process but then during consolidation at high temperatures forms precipitates; and Ti to inhibit significant growth of the oxide particles; the balance being made up of Fe and impurities [18]. For this reason these steels are often referred to as 14YWT, reflecting the constituent elements.
"
91,S0022311515002354.txt,"['pellet clad mechan interact', 'hydrid', 'pcmi', 'thermal expans', 'local hydrid growth', 'crack phenomenon', 'hydrogen', 'fuel pellet', 'hydrostat tensil stress raiser', 'zirconium', 'delay hydrid crack', 'dhc', 'fuel', 'hydrogen diffus', 'clad']",.,"Hydrides, once precipitated in zirconium, degrade the mechanical properties of a component, leading to reductions in tensile strength, ductility and fracture toughness [35–40]. These changes can ultimately compromise the integrity of cladding during normal operating life , accident conditions and fuel storage [13]. As well as the degradation of mechanical properties, the presence of hydrides can also affect phenomena like pellet cladding mechanical interaction (PCMI); or introduce mechanisms for failure, such as delayed hydride cracking (DHC). The former mechanism is the product of thermal expansion in fuel pellets introducing stresses into the cladding, which may then lead to the formation of cracks in areas made brittle by large hydride concentrations [13]. The latter mechanism, DHC, is a sub-critical, time dependent cracking phenomenon that requires long range hydrogen diffusion for repeated local hydride growth and fracture at a hydrostatic tensile stress raiser [5,41,42]. The process occurs over an extended period of time under a continuously applied load that is below the yield stress of the material [5,41,42].
"
92,S0003491615001505.txt,"['lattic model', 'pauli equat', 'object hop on a lattic instead of particl', 'dirac equat', 'motion of the particl', 'massless spin-1/2 particl', 'object', 'the creutz model', 'lattic', 'continuum space-tim', 'measur scenario', 'futur research', 'particl move in a space-tim continuum']",.,"The next important step might be the derivation of the Dirac equation. The Creutz model  [32] suggests that we should consider incorporating into the logical inference treatment, the additional knowledge that one has objects hopping on a lattice instead of particles moving in a space-time continuum. Recall that up to Section  2.4, the description of the measurement scenario, robustness etc. is explicitly discrete. In Section  2.4, the continuum limit was taken only because our aim was to derive the Pauli equation, which is formulated in continuum space-time. Of course, the description of the motion of the particle in Section  2.6 is entirely within a continuum description but there is no fundamental obstacle to replace this treatment by a proper treatment of objects hopping on a lattice. Therefore it seems plausible that the logical inference approach can be extended to describe massless spin-1/2 particles moving in continuum space-time by considering the continuum limit of the corresponding lattice model. An in-depth, general treatment of this problem is beyond the scope of the present paper and we therefore leave this interesting problem for future research.
"
93,S092702561300267X.txt,"['perform cast process simul with incorpor full diffusion-govern solidif kinet', 'multiphas volum averag solidif model', 'ternari alloy', 'thermodynam data', 'isat approach', 'solid', 'onlin call of thermodynam data', 'full diffusion-govern solidif kinet', 'current model', 'incorpor the thermodynam of ternari alloy and liquid diffusion-govern solidif kinet into a multiphas volum averag solidif model', 'extend to consid the back diffus into the solid', 'modif of the previou model use a linear phase diagram', 'liquid diffusion-govern solidif kinet', 'isat', 'discret volum element', 'tabul and interpol program', 'cast process simul', 'In situ adapt tabul', 'modif', 'back diffus']",.,"In previous publications the present authors proposed a method to incorporate the thermodynamics of ternary alloys and liquid diffusion-governed solidification kinetics into a multiphase volume average solidification model [23,24]. Back diffusion was disregarded. A way to access the thermodynamic data (e.g. Thermo-Calc [1]) through a tabulation and interpolation program ISAT (In Situ Adaptive Tabulation) was suggested. With the ISAT approach it is possible to perform an online call of the thermodynamic data and trace the formation of each individual solid phase (primary, peritectic, eutectic, etc.). As the number of calls of the thermodynamic data is equal to the product of the number of the discretized volume elements, the time steps and the calculation iterations per time step, the calculation becomes exhausting. Therefore, the current model is a modification of the previous model using a linearized phase diagram, and no online call of thermodynamic data is necessary. In addition, the model presented in this paper is extended to consider the back diffusion into the solid. With these modifications, the model can be used to perform casting process simulations with incorporated full diffusion-governed solidification kinetics for ternary alloys at a reasonable computation cost.
"
94,S0301010413004096.txt,"['neutron spectroscopi', 'adsorb H2 molecul', 'H2 adsorpt', 'mof', 'bind interact', 'liquid', 'static crystallograph studi', 'npd techniqu', '[al(oh)2o4] moieti', 'ga', 'characteris techniqu', 'H2', 'in', 'al-o⋯h2', 'D2', 'in situ inelast neutron scatter', 'weak interact', 'weak bind interact', 'permit direct observ of the dynam of the bind interact', 'nott-300', 'adsorb H2', 'adsorb ga molecul', 'organ ligand', 'mof complex', 'H2 bind interact', 'through-spac interact', 'aluminium-bas porou mof']",.,"It is critical to the success of the NPD technique that the MOF complex adsorbs a significant amount of D2 to boost the observed signal. This technique therefore has disadvantages when studying the binding interaction within MOFs with low uptakes. Furthermore, static crystallographic studies cannot provide insights into the dynamics of the adsorbed gas molecules. Thus, it is very challenging to probe experimentally the H2 binding interactions within a porous host system which has very low gas uptake due to the lack of suitable characterisation techniques. We report herein the application of the in situ inelastic neutron scattering (INS) technique to permit direct observation of the dynamics of the binding interactions between adsorbed H2 molecules and an aluminium-based porous MOF, NOTT-300, exhibiting moderate porosity, narrow pore window and very low uptake of H2. This neutron spectroscopy study reveals that adsorbed H2 molecules do not interact with the organic ligand within the pore channels, and form very weak interactions with [Al(OH)2O4] moieties via a type of through-spacing interaction (Al-O⋯H2). Interestingly, the very low H2 adsorption has been successfully characterised as weak binding interactions and, for the first time, we have found that the adsorbed H2 in the pore channel has a liquid type recoil motion at 5K (below its melting point) as a direct result of this weak interaction to the MOF host.
"
95,S0038092X15001681.txt,"['differ number of modul of the string are short-circuit', 'standard silicon system', 'revers current', '10 string of 18 modul per string', 'high effici system', 'vdc', 'voc of 873', '10 string of 24 modul per string', 'standard silicon modul', 'voc of 864', 'system', 'revers current analysi', 'high effici modul']",.,"For the reverse current analysis, for both scenarios (shading and short circuits) were tested on two systems, one system using standard silicon modules and another system using high efficiency modules. For the standard silicon system, a power of 50kWp was considered, with a system composed by 10 strings of 24 modules per string and an approximate system Voc of 864 [VDC]. For the high efficiency system, a power of 40kWp was considered, with a system composed by 10 strings of 18 modules per string and an approximate system Voc of 873 [VDC]. Fig. 5(a) shows the reverse current present in one string when different numbers of modules in the string are shaded by 90%. Fig. 5(b) shows the reverse current present in one string when different numbers of modules of the string are short-circuited. For both figures the continuous lines are for the standard silicon system and the dashed lines are for the high efficiency system.
"
96,S0393044012000198.txt,"['refer solut', 'vacuum radi spacetim', 'newman–penros constant', 'minkowski spacetim', 'maxwel field', 'weyl tensor', 'radi spacetim']",.,"RemarkThe purely radiative spacetimes used as reference solutions in our analysis are not perturbations of the Minkowski spacetime. A way of seeing this is to consider the Newman–Penrose constants of the spacetime. The Newman–Penrose constants are a set of absolutely conserved quantities defined as integrals of certain components of the Weyl tensor and the Maxwell fields over cuts of null infinity—see [19–21] for the Einstein–Maxwell case. In [22] it has been shown that the value of the Newman–Penrose constants for a vacuum radiative spacetime coincides with the value of the rescaled Weyl spinor at i+—this result can be extended to the electrovacuum case using the methods of this article. For the radiative spacetimes arising from the construction of [17] it can be seen that the value of the Weyl spinor at i+ is essentially the mass quadrupole of the seed static spacetime. It follows, that the Newman–Penrose constants of the radiative spacetime can take arbitrary values. On the other hand, for the Minkowski spacetime, the Newman–Penrose constants are exactly zero, and those of perturbations thereof will be small. Thus, in this precise sense, our radiative spacetimes are, generically, not perturbations of the Minkowski spacetime, unless all the Newman–Penrose constants vanish.
"
97,S2212667814000124.txt,"['cox', 'PX oxid', 'particl filter', 'tail ga', 'paramet estim', 'EM algorithm', 'PX', 'simul', 'soft sensor', 'data-driven nonlinear model', 'expectation-maxim algorithm']",.,"Based on expectation-maximization algorithm, parameter estimation was proposed for data-driven nonlinear models in this work. On this basis, particle filters were used to approximately calculate integrals, deriving EM algorithm based on particle filter. And the effectiveness of using the proposed algorithm for the soft sensor of COx content in tail gas of PX oxidation side reactions was verified through simulation results."
98,S0370269304007634.txt,"['electromagnet field', 'gravitipol', 'field theori of magnet monopol', 'graviton', 'gravit field', 'photon', 'non-abelian gaug theori', ""maxwell' equat of motion"", ""dirac' magnet monopol"", 'magnet monopol', ""einstein' post-newtonian equat of graviti"", 'electromagnet']",.,"I also could not resist mentioning another wild speculation [10]. Many years ago, inspired by the almost exact correspondence between Einstein's post-Newtonian equations of gravity and Maxwell's equations of motion I proposed the gravitipole in analogy with Dirac's magnetic monopole. After Dirac there was considerable debate on how a field theory of magnetic monopoles may be formulated. Eventually, 't Hooft and Polyakov showed that the magnetic monopole exists as an extended solution in certain non-abelian gauge theories. Most theorists now believe that electromagnetism is merely a piece of a grand unified theory and that magnetic monopoles exist. Might it not turn out that Einstein's theory is but a piece of a bigger theory and that gravitipoles exist? In grand unified theory the electromagnetic field is a component of a multiplet. Could it be that the gravitational field also somehow carries an internal index and that the field we observe is just a component of a multiplet? Throwing caution to the wind, I also asked in [10] if the gravitipole and the graviton might not form a representation under some dual group just as the magnetic monopole and the photon form a triplet under the dual group of Montonen and Olive [11].
"
99,S0378381215300674.txt,"['co2', 'saft-γ SW', 'fluid-phas equilibria', 'ϵch3', 'hydrophob molecul', 'alkylamin', 'mixtur of n-alkan and h2o', 'non-polar compound', 'mixtur of h2o', 'h2o', 'interact between h2o and the alkyl group', 'liquid', 'ch3 and ch2', 'ϵch2', 'descript of the alkane-rich phase', 'λch2', 'aqueou mixtur', 'fluid', 'vapour', 'alkyl group', 'λch3', 'pure-compon system']",.,"The next phase of our current study is to use the parameters obtained from pure-component systems in a transferable manner to represent the corresponding mixtures. Mixtures of n-alkanes and H2O have been studied previously with SAFT-γ SW [82]. In general it is well known that the extreme nature of the phase separation [150] makes it challenging to model mixtures of H2O with non-polar compounds. Because of the large differences in the dielectric constant of the two phases as well as in the dipole moment of H2O and the hydrophobic molecules, it especially difficult to obtain phase-independent unlike interaction parameters [112] and thus to model simultaneously the equilibrium phases. In previous work [82], emphasis was placed on obtaining an accurate description of the alkane-rich phases (both liquid and vapour), while small absolute (but not relative) deviations for the aqueous phase composition were achieved. The systems of interest in our current work are typically aqueous mixtures containing a high proportion of H2O, alkylamine, and CO2. Consequently, in order to provide an improved overall description of the fluid-phase equilibria at the conditions of interest, refinements have been made to the unlike parameters presented in the previous study [129] relating to the interactions between H2O and the alkyl groups, CH3 and CH2, namely ϵCH3,H2O, ϵCH2,H2O and λCH3,H2O, λCH2,H2O.
"
